widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
7,era,3.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
8,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
9,negotiation,10.0,5.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
10,",",,,,",",,,,,,,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
11,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
12,work,3.0,1.0,1.0,VB,ccomp,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
13,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
14,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
15,limitation,9.0,4.0,2.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
16,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
17,nuclear,6.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
18,arms,4.0,1.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
19,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
20,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
21,reduce,5.0,2.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
22,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
23,danger,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
24,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
25,confrontation,12.0,4.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
26,between,6.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
27,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
28,great,4.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
29,powers,4.0,2.0,1.0,NNS,nmod:between,1.0,1.0,1.0,1.0,0.0,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
30,.,,,,.,,,,,,,21,"We shall continue , in this era of negotiation , to work for the limitation of nuclear arms and to reduce the danger of confrontation between the great powers .",9,8
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,22,We shall do our share in defending peace and freedom in the world .,4,4
2,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,22,We shall do our share in defending peace and freedom in the world .,4,4
3,do,2.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,22,We shall do our share in defending peace and freedom in the world .,4,4
4,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,22,We shall do our share in defending peace and freedom in the world .,4,4
5,share,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,22,We shall do our share in defending peace and freedom in the world .,4,4
6,in,2.0,1.0,0.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,22,We shall do our share in defending peace and freedom in the world .,4,4
7,defending,8.0,3.0,1.0,VBG,advcl,2.0,2.0,2.0,2.0,-1.0,22,We shall do our share in defending peace and freedom in the world .,4,4
8,peace,3.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,22,We shall do our share in defending peace and freedom in the world .,4,4
9,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,22,We shall do our share in defending peace and freedom in the world .,4,4
10,freedom,6.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,22,We shall do our share in defending peace and freedom in the world .,4,4
11,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,22,We shall do our share in defending peace and freedom in the world .,4,4
12,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,22,We shall do our share in defending peace and freedom in the world .,4,4
13,world,4.0,1.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,22,We shall do our share in defending peace and freedom in the world .,4,4
14,.,,,,.,,,,,,,22,We shall do our share in defending peace and freedom in the world .,4,4
1,But,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,23,But we shall expect others to do their share .,2,2
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,23,But we shall expect others to do their share .,2,2
3,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,23,But we shall expect others to do their share .,2,2
4,expect,7.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,23,But we shall expect others to do their share .,2,2
5,others,4.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,23,But we shall expect others to do their share .,2,2
6,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,23,But we shall expect others to do their share .,2,2
7,do,2.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,23,But we shall expect others to do their share .,2,2
8,their,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,23,But we shall expect others to do their share .,2,2
9,share,3.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,23,But we shall expect others to do their share .,2,2
10,.,,,,.,,,,,,,23,But we shall expect others to do their share .,2,2
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
2,time,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
3,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
4,passed,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
5,when,3.0,1.0,1.0,WRB,advmod,4.0,4.0,2.0,4.0,-2.5,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
6,America,7.0,4.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
7,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
8,make,3.0,1.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
9,every,4.0,3.0,1.0,DT,det,6.0,6.0,6.0,6.0,-5.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
10,other,3.0,2.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
11,nation,5.0,2.0,1.0,NN,nmod:poss,4.0,4.0,4.0,4.0,-3.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
12,'s,2.0,1.0,1.0,POS,case,,,,,,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
13,conflict,8.0,2.0,1.0,NN,iobj,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
14,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
15,own,2.0,1.0,1.0,JJ,dobj,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
16,",",,,,",",,,,,,,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
17,or,2.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
18,make,3.0,1.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
19,every,4.0,3.0,1.0,DT,det,6.0,6.0,6.0,6.0,-5.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
20,other,3.0,2.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
21,nation,5.0,2.0,1.0,NN,nmod:poss,4.0,4.0,4.0,4.0,-3.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
22,'s,2.0,1.0,1.0,POS,case,,,,,,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
23,future,5.0,2.0,1.0,NN,iobj,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
24,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
25,responsibility,14.0,6.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
26,",",,,,",",,,,,,,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
27,or,2.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
28,presume,6.0,2.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
29,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
30,tell,3.0,1.0,1.0,VB,xcomp,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
31,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
32,people,5.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
33,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
34,other,3.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
35,nations,6.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
36,how,2.0,1.0,1.0,WRB,advmod,4.0,4.0,2.0,4.0,-2.5,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
37,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
38,manage,5.0,2.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
39,their,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
40,own,2.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
41,affairs,5.0,2.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
42,.,,,,.,,,,,,,24,"The time has passed when America will make every other nation 's conflict our own , or make every other nation 's future our responsibility , or presume to tell the people of other nations how to manage their own affairs .",5,5
1,Just,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
2,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
3,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
4,respect,7.0,2.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
6,right,3.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
8,each,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
9,nation,5.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
10,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
11,determine,7.0,3.0,1.0,VB,acl,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
12,its,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
13,own,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
14,future,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
15,",",,,,",",,,,,,,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
16,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
17,also,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
18,recognize,8.0,3.0,2.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
19,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
20,responsibility,14.0,6.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
21,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
22,each,2.0,1.0,1.0,DT,det,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
23,nation,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
24,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
25,secure,6.0,2.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
26,its,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
27,own,2.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
28,future,5.0,2.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
29,.,,,,.,,,,,,,25,"Just as we respect the right of each nation to determine its own future , we also recognize the responsibility of each nation to secure its own future .",5,5
1,Just,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
2,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
3,America,7.0,4.0,1.0,NNP,nmod:poss,4.0,4.0,4.0,4.0,-3.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
4,'s,2.0,1.0,1.0,POS,case,,,,,,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
5,role,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
6,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
7,indispensable,13.0,5.0,2.0,JJ,dep,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
8,in,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
9,preserving,8.0,3.0,1.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
10,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
11,world,4.0,1.0,1.0,NN,nmod:poss,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
12,'s,2.0,1.0,1.0,POS,case,,,,,,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
13,peace,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
14,",",,,,",",,,,,,,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
15,so,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
16,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
17,each,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
18,nation,5.0,2.0,1.0,NN,nmod:poss,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
19,'s,2.0,1.0,1.0,POS,case,,,,,,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
20,role,3.0,1.0,1.0,NN,compound,2.0,2.0,2.0,2.0,-1.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
21,indispensable,13.0,5.0,2.0,NN,root,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
22,in,2.0,1.0,0.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
23,preserving,8.0,3.0,1.0,VBG,acl,2.0,2.0,2.0,2.0,-1.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
24,its,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
25,own,2.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
26,peace,3.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
27,.,,,,.,,,,,,,26,"Just as America 's role is indispensable in preserving the world 's peace , so is each nation 's role indispensable in preserving its own peace .",5,5
1,Together,6.0,3.0,1.0,RB,case,2.0,2.0,2.0,2.0,-1.0,27,"Together with the rest of the world , let us resolve to move forward from the beginnings we have made .",6,6
2,with,3.0,1.0,1.0,IN,mwe,4.0,4.0,3.0,4.0,-2.75,27,"Together with the rest of the world , let us resolve to move forward from the beginnings we have made .",6,6
3,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,27,"Together with the rest of the world , let us resolve to move forward from the beginnings we have made .",6,6
4,rest,4.0,1.0,1.0,NN,nmod:together_with,3.0,3.0,3.0,3.0,-2.0,27,"Together with the rest of the world , let us resolve to move forward from the beginnings we have made .",6,6
