widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
5,",",,,,",",,,,,,,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
6,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
7,inherit,7.0,3.0,1.0,VBP,root,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
8,an,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
9,economy,7.0,4.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
10,that,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
11,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
12,still,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
13,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
14,world,4.0,1.0,1.0,NN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
15,'s,2.0,1.0,1.0,POS,case,,,,,,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
16,strongest,9.0,2.0,1.0,JJS,amod,2.0,2.0,2.0,2.0,-1.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
17,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
18,is,2.0,1.0,1.0,VBZ,auxpass,3.0,3.0,2.0,3.0,-1.75,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
19,weakened,6.0,2.0,1.0,VBN,conj:but,2.0,2.0,2.0,2.0,-1.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
20,by,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
21,business,6.0,2.0,1.0,NN,compound,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
22,failures,6.0,2.0,1.0,NNS,nmod:by,4.0,4.0,4.0,4.0,-3.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
23,",",,,,",",,,,,,,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
24,stagnant,8.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
25,wages,5.0,2.0,1.0,NNS,nmod:by,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
26,",",,,,",",,,,,,,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
27,increasing,8.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
28,inequality,10.0,5.0,2.0,NN,nmod:by,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
29,",",,,,",",,,,,,,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
30,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
31,deep,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
32,divisions,8.0,3.0,1.0,NNS,nmod:by,2.0,2.0,2.0,2.0,-1.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
33,among,4.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
34,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
35,own,2.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
36,people,5.0,2.0,1.0,NNS,nmod:among,1.0,1.0,1.0,1.0,0.0,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
37,.,,,,.,,,,,,,11,"Raised in unrivaled prosperity , we inherit an economy that is still the world 's strongest but is weakened by business failures , stagnant wages , increasing inequality , and deep divisions among our own people .",7,6
1,When,3.0,1.0,1.0,WRB,advmod,5.0,5.0,3.0,5.0,-3.5,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
2,George,4.0,1.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
3,Washington,8.0,3.0,1.0,NNP,nsubj,4.0,4.0,4.0,4.0,-3.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
4,first,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
5,took,3.0,1.0,1.0,VBD,advcl,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
6,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
7,oath,2.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
8,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
9,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
10,just,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
11,sworn,5.0,1.0,1.0,VBN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
12,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
13,uphold,6.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
14,",",,,,",",,,,,,,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
15,news,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
16,traveled,7.0,2.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
17,slowly,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
18,across,5.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
19,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
20,land,4.0,1.0,1.0,NN,nmod:across,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
21,by,2.0,1.0,1.0,IN,nmod:across,5.0,5.0,4.0,5.0,-3.75,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
22,horseback,7.0,2.0,2.0,NN,case,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
23,and,3.0,1.0,1.0,CC,nmod:by,4.0,4.0,4.0,4.0,-3.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
24,across,5.0,2.0,1.0,IN,cc,4.0,4.0,4.0,4.0,-3.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
25,the,2.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
26,ocean,4.0,2.0,1.0,NN,det,3.0,3.0,3.0,3.0,-2.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
27,by,2.0,1.0,1.0,IN,nmod:across,3.0,3.0,2.0,3.0,-1.75,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
28,boat,3.0,1.0,1.0,NN,case,1.0,1.0,1.0,1.0,0.0,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
29,.,,,,.,,,,,,,12,"When George Washington first took the oath I have just sworn to uphold , news traveled slowly across the land by horseback and across the ocean by boat .",7,5
1,Now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
2,",",,,,",",,,,,,,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
3,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
4,sights,4.0,1.0,1.0,NNS,nsubjpass,4.0,4.0,4.0,4.0,-3.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
5,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
6,sounds,5.0,1.0,1.0,NNS,conj:and,3.0,3.0,3.0,3.0,-2.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
8,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
9,ceremony,8.0,4.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
10,are,2.0,1.0,1.0,VBP,auxpass,3.0,3.0,2.0,3.0,-1.75,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
11,broadcast,8.0,2.0,2.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
12,instantaneously,14.0,6.0,2.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
13,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
14,billions,7.0,2.0,1.0,NNS,nmod:to,2.0,2.0,2.0,2.0,-1.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
15,around,4.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
16,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
17,world,4.0,1.0,1.0,NN,nmod:around,1.0,1.0,1.0,1.0,0.0,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
18,.,,,,.,,,,,,,13,"Now , the sights and sounds of this ceremony are broadcast instantaneously to billions around the world .",4,3
1,Communications,13.0,5.0,2.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,14,Communications and commerce are global .,1,1
2,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,14,Communications and commerce are global .,1,1
3,commerce,5.0,2.0,1.0,NN,conj:and,2.0,2.0,2.0,2.0,-1.0,14,Communications and commerce are global .,1,1
4,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,14,Communications and commerce are global .,1,1
5,global,6.0,2.0,1.0,JJ,root,1.0,1.0,1.0,1.0,0.0,14,Communications and commerce are global .,1,1
6,.,,,,.,,,,,,,14,Communications and commerce are global .,1,1
1,Investment,10.0,3.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,15,Investment is mobile .,1,1
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,15,Investment is mobile .,1,1
3,mobile,5.0,2.0,1.0,JJ,root,1.0,1.0,1.0,1.0,0.0,15,Investment is mobile .,1,1
4,.,,,,.,,,,,,,15,Investment is mobile .,1,1
1,Technology,9.0,4.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,16,Technology is almost magical .,1,1
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,16,Technology is almost magical .,1,1
3,almost,6.0,2.0,2.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,16,Technology is almost magical .,1,1
4,magical,7.0,3.0,1.0,JJ,root,1.0,1.0,1.0,1.0,0.0,16,Technology is almost magical .,1,1
5,.,,,,.,,,,,,,16,Technology is almost magical .,1,1
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,17,And ambition for a better life is now universal .,2,2
2,ambition,7.0,3.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,17,And ambition for a better life is now universal .,2,2
3,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,17,And ambition for a better life is now universal .,2,2
4,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,17,And ambition for a better life is now universal .,2,2
5,better,4.0,2.0,1.0,JJR,amod,3.0,3.0,3.0,3.0,-2.0,17,And ambition for a better life is now universal .,2,2
6,life,3.0,1.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,17,And ambition for a better life is now universal .,2,2
7,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,17,And ambition for a better life is now universal .,2,2
8,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,17,And ambition for a better life is now universal .,2,2
9,universal,9.0,4.0,2.0,JJ,root,1.0,1.0,1.0,1.0,0.0,17,And ambition for a better life is now universal .,2,2
10,.,,,,.,,,,,,,17,And ambition for a better life is now universal .,2,2
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
2,earn,2.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
3,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
4,livelihood,8.0,3.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
5,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
6,America,7.0,4.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
7,today,4.0,2.0,1.0,NN,nmod:in,4.0,4.0,4.0,4.0,-3.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
8,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
9,peaceful,6.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
10,competition,10.0,4.0,2.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
11,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
12,people,5.0,2.0,1.0,NNS,nmod:with,2.0,2.0,2.0,2.0,-1.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
13,all,2.0,1.0,1.0,DT,dep,3.0,3.0,3.0,3.0,-2.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
14,across,5.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
15,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
16,Earth,2.0,1.0,1.0,NN,nmod:across,1.0,1.0,1.0,1.0,0.0,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
17,.,,,,.,,,,,,,18,We earn our livelihood in America today in peaceful competition with people all across the Earth .,5,4
1,Profound,7.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
2,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
3,powerful,6.0,3.0,1.0,JJ,conj:and,3.0,3.0,3.0,3.0,-2.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
4,forces,6.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
5,are,2.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,19,Profound and powerful forces are shaking and remaking our world .,1,1
6,shaking,5.0,2.0,1.0,VBG,root,2.0,2.0,2.0,2.0,-1.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
7,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
8,remaking,7.0,3.0,2.0,VBG,conj:and,2.0,2.0,2.0,2.0,-1.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
9,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
10,world,4.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,19,Profound and powerful forces are shaking and remaking our world .,1,1
11,.,,,,.,,,,,,,19,Profound and powerful forces are shaking and remaking our world .,1,1
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
3,urgent,5.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
4,question,7.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
5,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
6,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
7,time,3.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
8,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
9,whether,4.0,2.0,1.0,IN,mark,3.0,3.0,3.0,3.0,-2.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
10,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
11,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
12,make,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
13,change,4.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
14,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
15,friend,5.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
16,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
17,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
18,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
19,enemy,5.0,3.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
20,.,,,,.,,,,,,,20,And the urgent question of our time is whether we can make change our friend and not our enemy .,5,4
1,This,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
2,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
3,world,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
4,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
5,already,6.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
6,enriched,6.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
7,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
8,lives,4.0,1.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
9,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
10,millions,7.0,2.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,21,This new world has already enriched the lives of millions of Americans who are able to compete and win in it .,7,7
